subject_id,frame_paths,n_frames,metadata,ra,dec
4261345,"['data/backyard_worlds/subjects_examined/subject_4261345/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261345/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261345/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261345/frame_03.png']",4,"{'RA': '133.711', 'id': '54', 'dec': '7.89333', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+7.89333', 'image0': 'unwise-1342m076.x6.y5.e0.png', 'image1': 'unwise-1342m076.x6.y5.e1.png', 'image2': 'unwise-1342m076.x6.y5.e2.png', 'image3': 'unwise-1342m076.x6.y5.e3.png'}",,
4261346,"['data/backyard_worlds/subjects_examined/subject_4261346/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261346/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261346/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261346/frame_03.png']",4,"{'RA': '133.711', 'id': '55', 'dec': '8.08889', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+8.08889', 'image0': 'unwise-1342m076.x6.y6.e0.png', 'image1': 'unwise-1342m076.x6.y6.e1.png', 'image2': 'unwise-1342m076.x6.y6.e2.png', 'image3': 'unwise-1342m076.x6.y6.e3.png'}",,
4261347,"['data/backyard_worlds/subjects_examined/subject_4261347/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261347/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261347/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261347/frame_03.png']",4,"{'RA': '133.711', 'id': '56', 'dec': '8.28444', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.711+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.711+8.28444', 'image0': 'unwise-1342m076.x6.y7.e0.png', 'image1': 'unwise-1342m076.x6.y7.e1.png', 'image2': 'unwise-1342m076.x6.y7.e2.png', 'image3': 'unwise-1342m076.x6.y7.e3.png'}",,
4261348,"['data/backyard_worlds/subjects_examined/subject_4261348/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261348/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261348/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261348/frame_03.png']",4,"{'RA': '133.516', 'id': '57', 'dec': '6.91556', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+6.91556', 'image0': 'unwise-1342m076.x7.y0.e0.png', 'image1': 'unwise-1342m076.x7.y0.e1.png', 'image2': 'unwise-1342m076.x7.y0.e2.png', 'image3': 'unwise-1342m076.x7.y0.e3.png'}",,
4261349,"['data/backyard_worlds/subjects_examined/subject_4261349/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261349/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261349/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261349/frame_03.png']",4,"{'RA': '133.516', 'id': '58', 'dec': '7.11111', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.11111', 'image0': 'unwise-1342m076.x7.y1.e0.png', 'image1': 'unwise-1342m076.x7.y1.e1.png', 'image2': 'unwise-1342m076.x7.y1.e2.png', 'image3': 'unwise-1342m076.x7.y1.e3.png'}",,
4261350,"['data/backyard_worlds/subjects_examined/subject_4261350/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261350/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261350/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261350/frame_03.png']",4,"{'RA': '133.516', 'id': '59', 'dec': '7.30667', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.30667', 'image0': 'unwise-1342m076.x7.y2.e0.png', 'image1': 'unwise-1342m076.x7.y2.e1.png', 'image2': 'unwise-1342m076.x7.y2.e2.png', 'image3': 'unwise-1342m076.x7.y2.e3.png'}",,
4261351,"['data/backyard_worlds/subjects_examined/subject_4261351/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261351/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261351/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261351/frame_03.png']",4,"{'RA': '133.516', 'id': '60', 'dec': '7.50222', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.50222', 'image0': 'unwise-1342m076.x7.y3.e0.png', 'image1': 'unwise-1342m076.x7.y3.e1.png', 'image2': 'unwise-1342m076.x7.y3.e2.png', 'image3': 'unwise-1342m076.x7.y3.e3.png'}",,
4261352,"['data/backyard_worlds/subjects_examined/subject_4261352/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261352/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261352/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261352/frame_03.png']",4,"{'RA': '133.516', 'id': '61', 'dec': '7.69778', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.69778', 'image0': 'unwise-1342m076.x7.y4.e0.png', 'image1': 'unwise-1342m076.x7.y4.e1.png', 'image2': 'unwise-1342m076.x7.y4.e2.png', 'image3': 'unwise-1342m076.x7.y4.e3.png'}",,
4261353,"['data/backyard_worlds/subjects_examined/subject_4261353/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261353/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261353/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261353/frame_03.png']",4,"{'RA': '133.516', 'id': '62', 'dec': '7.89333', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.89333', 'image0': 'unwise-1342m076.x7.y5.e0.png', 'image1': 'unwise-1342m076.x7.y5.e1.png', 'image2': 'unwise-1342m076.x7.y5.e2.png', 'image3': 'unwise-1342m076.x7.y5.e3.png'}",,
4261354,"['data/backyard_worlds/subjects_examined/subject_4261354/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261354/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261354/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261354/frame_03.png']",4,"{'RA': '133.516', 'id': '63', 'dec': '8.08889', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+8.08889', 'image0': 'unwise-1342m076.x7.y6.e0.png', 'image1': 'unwise-1342m076.x7.y6.e1.png', 'image2': 'unwise-1342m076.x7.y6.e2.png', 'image3': 'unwise-1342m076.x7.y6.e3.png'}",,
4261355,"['data/backyard_worlds/subjects_examined/subject_4261355/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261355/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261355/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261355/frame_03.png']",4,"{'RA': '133.516', 'id': '64', 'dec': '8.28444', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+8.28444', 'image0': 'unwise-1342m076.x7.y7.e0.png', 'image1': 'unwise-1342m076.x7.y7.e1.png', 'image2': 'unwise-1342m076.x7.y7.e2.png', 'image3': 'unwise-1342m076.x7.y7.e3.png'}",,
4261356,"['data/backyard_worlds/subjects_examined/subject_4261356/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261356/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261356/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261356/frame_03.png']",4,"{'RA': '126.484', 'id': '1', 'dec': '-40.0844', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=126.484+-40.0844', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=126.484+-40.0844', 'image0': 'unwise-1258m394.x0.y0.e0.png', 'image1': 'unwise-1258m394.x0.y0.e1.png', 'image2': 'unwise-1258m394.x0.y0.e2.png', 'image3': 'unwise-1258m394.x0.y0.e3.png'}",,
4261357,"['data/backyard_worlds/subjects_examined/subject_4261357/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261357/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261357/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261357/frame_03.png']",4,"{'RA': '126.484', 'id': '2', 'dec': '-39.8889', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=126.484+-39.8889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=126.484+-39.8889', 'image0': 'unwise-1258m394.x0.y1.e0.png', 'image1': 'unwise-1258m394.x0.y1.e1.png', 'image2': 'unwise-1258m394.x0.y1.e2.png', 'image3': 'unwise-1258m394.x0.y1.e3.png'}",,
4261358,"['data/backyard_worlds/subjects_examined/subject_4261358/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261358/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261358/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261358/frame_03.png']",4,"{'RA': '126.484', 'id': '3', 'dec': '-39.6933', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=126.484+-39.6933', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=126.484+-39.6933', 'image0': 'unwise-1258m394.x0.y2.e0.png', 'image1': 'unwise-1258m394.x0.y2.e1.png', 'image2': 'unwise-1258m394.x0.y2.e2.png', 'image3': 'unwise-1258m394.x0.y2.e3.png'}",,
4261359,"['data/backyard_worlds/subjects_examined/subject_4261359/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261359/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261359/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261359/frame_03.png']",4,"{'RA': '126.484', 'id': '4', 'dec': '-39.4978', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=126.484+-39.4978', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=126.484+-39.4978', 'image0': 'unwise-1258m394.x0.y3.e0.png', 'image1': 'unwise-1258m394.x0.y3.e1.png', 'image2': 'unwise-1258m394.x0.y3.e2.png', 'image3': 'unwise-1258m394.x0.y3.e3.png'}",,
4261360,"['data/backyard_worlds/subjects_examined/subject_4261360/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261360/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261360/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261360/frame_03.png']",4,"{'RA': '126.484', 'id': '5', 'dec': '-39.3022', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=126.484+-39.3022', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=126.484+-39.3022', 'image0': 'unwise-1258m394.x0.y4.e0.png', 'image1': 'unwise-1258m394.x0.y4.e1.png', 'image2': 'unwise-1258m394.x0.y4.e2.png', 'image3': 'unwise-1258m394.x0.y4.e3.png'}",,
4261361,"['data/backyard_worlds/subjects_examined/subject_4261361/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261361/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261361/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261361/frame_03.png']",4,"{'RA': '126.484', 'id': '6', 'dec': '-39.1067', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=126.484+-39.1067', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=126.484+-39.1067', 'image0': 'unwise-1258m394.x0.y5.e0.png', 'image1': 'unwise-1258m394.x0.y5.e1.png', 'image2': 'unwise-1258m394.x0.y5.e2.png', 'image3': 'unwise-1258m394.x0.y5.e3.png'}",,
